orig_index	motif_id	region_id	corr_coeff	pvalues	adj_pvalues
122	ZNF486_M07775_2.00	chrX:155613002-155613015	-1.0	1.4042654220543672e-24	3.4544929382537436e-23
614	ZNF487_M07782_2.00	chr12:52861602-52861631	1.0	1.4042654220543672e-24	1.272264472381257e-22
714	ZNF487_M07782_2.00	chr15:93235767-93235796	-1.0	1.4042654220543672e-24	1.272264472381257e-22
738	ZNF487_M07782_2.00	chr16:68745532-68745561	-1.0	1.4042654220543672e-24	1.272264472381257e-22
761	ZNF487_M07782_2.00	chr17:41753348-41753377	1.0	1.4042654220543672e-24	1.272264472381257e-22
794	ZNF487_M07782_2.00	chr18:26278607-26278636	1.0	1.4042654220543672e-24	1.272264472381257e-22
28	ZNF487_M07782_2.00	chr1:92915082-92915111	-1.0	1.4042654220543672e-24	1.272264472381257e-22
880	ZNF487_M07782_2.00	chr22:44274078-44274107	-1.0	1.4042654220543672e-24	1.272264472381257e-22
140	ZNF487_M07782_2.00	chr2:150469642-150469671	1.0	1.4042654220543672e-24	1.272264472381257e-22
158	ZNF487_M07782_2.00	chr2:210710457-210710486	1.0	1.4042654220543672e-24	1.272264472381257e-22
223	ZNF487_M07782_2.00	chr3:159242558-159242587	-1.0	1.4042654220543672e-24	1.272264472381257e-22
126	ZNF490_M08366_2.00	chr15:74375404-74375419	1.0	1.4042654220543672e-24	1.158518973194853e-22
9	ZNF490_M08366_2.00	chr1:160390466-160390481	1.0	1.4042654220543672e-24	1.158518973194853e-22
353	ZNF492_M07765_2.00	chr12:52861601-52861619	1.0	1.4042654220543672e-24	1.8430983664463571e-22
80	ZNF492_M07765_2.00	chr2:210710464-210710482	1.0	1.4042654220543672e-24	1.8430983664463571e-22
115	ZNF492_M07765_2.00	chr3:159242567-159242585	-1.0	1.4042654220543672e-24	1.8430983664463571e-22
206	ZNF492_M07765_2.00	chr6:157715042-157715060	-1.0	1.4042654220543672e-24	1.8430983664463571e-22
168	ZNF496_M07609_2.00	chr10:35126519-35126549	-1.0	1.4042654220543672e-24	4.325137499927451e-23
196	ZNF496_M07609_2.00	chr11:110328133-110328163	1.0	1.4042654220543672e-24	4.325137499927451e-23
248	ZNF496_M07609_2.00	chr17:43125967-43125997	1.0	1.4042654220543672e-24	4.325137499927451e-23
25	ZNF496_M07609_2.00	chr1:235057597-235057627	-1.0	1.4042654220543672e-24	4.325137499927451e-23
3	ZNF496_M07609_2.00	chr1:39064904-39064934	1.0	1.4042654220543672e-24	4.325137499927451e-23
88	ZNF496_M07609_2.00	chr4:152720401-152720431	1.0	1.4042654220543672e-24	4.325137499927451e-23
99	ZNF496_M07609_2.00	chr6:7588561-7588591	1.0	1.4042654220543672e-24	4.325137499927451e-23
145	ZNF496_M07609_2.00	chr8:74698087-74698117	-1.0	1.4042654220543672e-24	4.325137499927451e-23
164	ZNF496_M07609_2.00	chr9:133160961-133160991	-1.0	1.4042654220543672e-24	4.325137499927451e-23
160	ZNF496_M07609_2.00	chr9:70480745-70480775	-1.0	1.4042654220543672e-24	4.325137499927451e-23
170	ZNF502_M08375_2.00	chr11:62787602-62787629	-1.0	1.4042654220543672e-24	8.257080681679678e-23
180	ZNF502_M08375_2.00	chr12:55646489-55646516	-1.0	1.4042654220543672e-24	8.257080681679678e-23
192	ZNF502_M08375_2.00	chr14:49966687-49966714	-1.0	1.4042654220543672e-24	8.257080681679678e-23
49	ZNF502_M08375_2.00	chr2:237525786-237525813	1.0	1.4042654220543672e-24	8.257080681679678e-23
117	ZNF502_M08375_2.00	chr7:55101597-55101624	-1.0	1.4042654220543672e-24	8.257080681679678e-23
20	ZNF506_M07565_2.00	chr1:205934247-205934265	-1.0	1.4042654220543672e-24	1.2029873782265746e-22
234	ZNF506_M07565_2.00	chr20:62386211-62386229	1.0	1.4042654220543672e-24	1.2029873782265746e-22
85	ZNF506_M07565_2.00	chr7:76480031-76480049	1.0	1.4042654220543672e-24	1.2029873782265746e-22
335	ZNF519_M07642_2.00	chr10:116627507-116627522	1.0	1.4042654220543672e-24	6.028979545353416e-23
358	ZNF519_M07642_2.00	chr11:69123152-69123167	-1.0	1.4042654220543672e-24	6.028979545353416e-23
431	ZNF519_M07642_2.00	chr15:30991966-30991981	1.0	1.4042654220543672e-24	6.028979545353416e-23
466	ZNF519_M07642_2.00	chr16:23642009-23642024	1.0	1.4042654220543672e-24	6.028979545353416e-23
482	ZNF519_M07642_2.00	chr16:88785248-88785263	-1.0	1.4042654220543672e-24	6.028979545353416e-23
500	ZNF519_M07642_2.00	chr17:39451792-39451807	-1.0	1.4042654220543672e-24	6.028979545353416e-23
551	ZNF519_M07642_2.00	chr19:3285657-3285672	-1.0	1.4042654220543672e-24	6.028979545353416e-23
65	ZNF519_M07642_2.00	chr1:244451190-244451205	-1.0	1.4042654220543672e-24	6.028979545353416e-23
30	ZNF519_M07642_2.00	chr1:31830274-31830289	-1.0	1.4042654220543672e-24	6.028979545353416e-23
609	ZNF519_M07642_2.00	chr20:63641225-63641240	-1.0	1.4042654220543672e-24	6.028979545353416e-23
112	ZNF519_M07642_2.00	chr2:235747922-235747937	-1.0	1.4042654220543672e-24	6.028979545353416e-23
136	ZNF519_M07642_2.00	chr3:196970009-196970024	1.0	1.4042654220543672e-24	6.028979545353416e-23
141	ZNF519_M07642_2.00	chr4:4248169-4248184	1.0	1.4042654220543672e-24	6.028979545353416e-23
281	ZNF519_M07642_2.00	chr8:122782742-122782757	-1.0	1.4042654220543672e-24	6.028979545353416e-23
259	ZNF519_M07642_2.00	chr8:8227966-8227981	-1.0	1.4042654220543672e-24	6.028979545353416e-23
142	ZNF524_M08339_2.00	chr17:39451645-39451660	-1.0	1.4042654220543672e-24	1.2919241882900178e-22
9	ZNF524_M08339_2.00	chr1:177571871-177571886	1.0	1.4042654220543672e-24	1.2919241882900178e-22
409	ZNF527_M07694_2.00	chr14:102592256-102592277	-1.0	1.4042654220543672e-24	7.531969081927969e-23
471	ZNF527_M07694_2.00	chr17:39246009-39246030	-1.0	1.4042654220543672e-24	7.531969081927969e-23
22	ZNF527_M07694_2.00	chr1:118586131-118586152	1.0	1.4042654220543672e-24	7.531969081927969e-23
544	ZNF527_M07694_2.00	chr20:62825137-62825158	1.0	1.4042654220543672e-24	7.531969081927969e-23
567	ZNF527_M07694_2.00	chr22:50186098-50186119	1.0	1.4042654220543672e-24	7.531969081927969e-23
81	ZNF527_M07694_2.00	chr2:170022136-170022157	1.0	1.4042654220543672e-24	7.531969081927969e-23
181	ZNF527_M07694_2.00	chr5:151599146-151599167	1.0	1.4042654220543672e-24	7.531969081927969e-23
192	ZNF527_M07694_2.00	chr6:7588581-7588602	1.0	1.4042654220543672e-24	7.531969081927969e-23
268	ZNF527_M07694_2.00	chr8:101493430-101493451	-1.0	1.4042654220543672e-24	7.531969081927969e-23
272	ZNF527_M07694_2.00	chr8:121642396-121642417	1.0	1.4042654220543672e-24	7.531969081927969e-23
583	ZNF527_M07694_2.00	chrX:103831877-103831898	1.0	1.4042654220543672e-24	7.531969081927969e-23
111	ZNF528_M07617_2.00	chr11:287688-287703	1.0	1.4042654220543672e-24	1.369158786503008e-22
61	ZNF528_M07617_2.00	chr5:141513062-141513077	1.0	1.4042654220543672e-24	1.369158786503008e-22
33	ZNF528_M08249_2.00	chr5:151599164-151599178	1.0	1.4042654220543672e-24	9.689431412175132e-23
58	ZNF528_M08249_2.00	chr8:85582308-85582322	1.0	1.4042654220543672e-24	9.689431412175132e-23
87	ZNF528_M08328_2.00	chr17:72171806-72171818	1.0	1.4042654220543672e-24	4.961737824592097e-23
90	ZNF528_M08328_2.00	chr19:17114317-17114329	1.0	1.4042654220543672e-24	4.961737824592097e-23
5	ZNF528_M08328_2.00	chr1:107743562-107743574	1.0	1.4042654220543672e-24	4.961737824592097e-23
98	ZNF528_MA1597.1	chr10:12053721-12053738	1.0	1.4042654220543672e-24	4.868120129788473e-23
107	ZNF528_MA1597.1	chr11:66002332-66002349	-1.0	1.4042654220543672e-24	4.868120129788473e-23
147	ZNF528_MA1597.1	chr16:31106054-31106071	1.0	1.4042654220543672e-24	4.868120129788473e-23
180	ZNF528_MA1597.1	chr19:16218551-16218568	1.0	1.4042654220543672e-24	4.868120129788473e-23
181	ZNF528_MA1597.1	chr19:17114312-17114329	1.0	1.4042654220543672e-24	4.868120129788473e-23
51	ZNF528_MA1597.1	chr4:7397324-7397341	1.0	1.4042654220543672e-24	4.868120129788473e-23
558	ZNF529_M07678_2.00	chr11:560799-560826	-1.0	1.4042654220543672e-24	7.878668104789239e-23
627	ZNF529_M07678_2.00	chr13:23322761-23322788	-1.0	1.4042654220543672e-24	7.878668104789239e-23
675	ZNF529_M07678_2.00	chr15:30991947-30991974	1.0	1.4042654220543672e-24	7.878668104789239e-23
776	ZNF529_M07678_2.00	chr17:27349111-27349138	1.0	1.4042654220543672e-24	7.878668104789239e-23
821	ZNF529_M07678_2.00	chr17:73283912-73283939	1.0	1.4042654220543672e-24	7.878668104789239e-23
909	ZNF529_M07678_2.00	chr19:18000903-18000930	1.0	1.4042654220543672e-24	7.878668104789239e-23
2	ZNF529_M07678_2.00	chr1:977038-977065	1.0	1.4042654220543672e-24	7.878668104789239e-23
1017	ZNF529_M07678_2.00	chr22:35349845-35349872	1.0	1.4042654220543672e-24	7.878668104789239e-23
1020	ZNF529_M07678_2.00	chr22:36455136-36455163	1.0	1.4042654220543672e-24	7.878668104789239e-23
1028	ZNF529_M07678_2.00	chr22:43436541-43436568	1.0	1.4042654220543672e-24	7.878668104789239e-23
171	ZNF529_M07678_2.00	chr2:109146818-109146845	1.0	1.4042654220543672e-24	7.878668104789239e-23
179	ZNF529_M07678_2.00	chr2:132038034-132038061	1.0	1.4042654220543672e-24	7.878668104789239e-23
184	ZNF529_M07678_2.00	chr2:218397453-218397480	1.0	1.4042654220543672e-24	7.878668104789239e-23
194	ZNF529_M07678_2.00	chr2:238060490-238060517	1.0	1.4042654220543672e-24	7.878668104789239e-23
217	ZNF529_M07678_2.00	chr3:113019753-113019780	-1.0	1.4042654220543672e-24	7.878668104789239e-23
481	ZNF529_M07678_2.00	chr8:144798569-144798596	1.0	1.4042654220543672e-24	7.878668104789239e-23
449	ZNF529_M07678_2.00	chr8:65645681-65645708	-1.0	1.4042654220543672e-24	7.878668104789239e-23
428	ZNF529_M07678_2.00	chr8:8227972-8227999	-1.0	1.4042654220543672e-24	7.878668104789239e-23
494	ZNF529_M07678_2.00	chr9:78297179-78297206	1.0	1.4042654220543672e-24	7.878668104789239e-23
361	ZNF530_M07668_2.00	chr11:69123149-69123167	-1.0	1.4042654220543672e-24	1.56809638796071e-22
476	ZNF530_M07668_2.00	chr16:88785248-88785266	-1.0	1.4042654220543672e-24	1.56809638796071e-22
47	ZNF530_M07668_2.00	chr1:155167534-155167552	-1.0	1.4042654220543672e-24	1.56809638796071e-22
616	ZNF530_M07668_2.00	chr20:58979625-58979643	-1.0	1.4042654220543672e-24	1.56809638796071e-22
617	ZNF530_M07668_2.00	chr20:62197979-62197997	1.0	1.4042654220543672e-24	1.56809638796071e-22
205	ZNF530_M07668_2.00	chr6:31498026-31498044	1.0	1.4042654220543672e-24	1.56809638796071e-22
348	ZNF530_MA1981.1	chr11:69123154-69123172	-1.0	1.4042654220543672e-24	1.0173122835327194e-22
462	ZNF530_MA1981.1	chr16:88785252-88785270	-1.0	1.4042654220543672e-24	1.0173122835327194e-22
43	ZNF530_MA1981.1	chr1:155167534-155167552	-1.0	1.4042654220543672e-24	1.0173122835327194e-22
70	ZNF530_MA1981.1	chr1:244451187-244451205	-1.0	1.4042654220543672e-24	1.0173122835327194e-22
596	ZNF530_MA1981.1	chr20:53899448-53899466	1.0	1.4042654220543672e-24	1.0173122835327194e-22
602	ZNF530_MA1981.1	chr20:58979625-58979643	-1.0	1.4042654220543672e-24	1.0173122835327194e-22
133	ZNF530_MA1981.1	chr3:72337085-72337103	1.0	1.4042654220543672e-24	1.0173122835327194e-22
200	ZNF530_MA1981.1	chr6:31498026-31498044	1.0	1.4042654220543672e-24	1.0173122835327194e-22
238	ZNF530_MA1981.1	chr7:35231363-35231381	1.0	1.4042654220543672e-24	1.0173122835327194e-22
214	ZNF534_M07751_2.00	chr12:4766859-4766874	-1.0	1.4042654220543672e-24	1.6570331980241534e-22
0	ZNF534_M07751_2.00	chr1:977046-977061	1.0	1.4042654220543672e-24	1.6570331980241534e-22
158	ZNF534_M07751_2.00	chr8:144275601-144275616	-1.0	1.4042654220543672e-24	1.6570331980241534e-22
13	ZNF540_M07634_2.00	chr12:21516090-21516101	-1.0	1.4042654220543672e-24	2.668104301903298e-23
236	ZNF543_M07652_2.00	chr16:23642013-23642025	1.0	1.4042654220543672e-24	6.941083371868729e-23
245	ZNF543_M07652_2.00	chr16:88785252-88785264	-1.0	1.4042654220543672e-24	6.941083371868729e-23
257	ZNF543_M07652_2.00	chr17:39451640-39451652	-1.0	1.4042654220543672e-24	6.941083371868729e-23
310	ZNF543_M07652_2.00	chr19:52786832-52786844	1.0	1.4042654220543672e-24	6.941083371868729e-23
1	ZNF543_M07652_2.00	chr1:977049-977061	1.0	1.4042654220543672e-24	6.941083371868729e-23
331	ZNF543_M07652_2.00	chr22:21630089-21630101	1.0	1.4042654220543672e-24	6.941083371868729e-23
107	ZNF543_M07652_2.00	chr7:816258-816270	1.0	1.4042654220543672e-24	6.941083371868729e-23
0	ZNF543_M08347_2.00	chr1:1759353-1759365	-1.0	1.4042654220543672e-24	5.392379220688772e-22
5	ZNF547_M07600_2.00	chr6:167109903-167109911	-1.0	1.4042654220543672e-24	1.6851185064652408e-23
8	ZNF547_M07600_2.00	chr7:55101595-55101603	-1.0	1.4042654220543672e-24	1.6851185064652408e-23
392	ZNF548_M07691_2.00	chr10:92574055-92574076	-1.0	1.4042654220543672e-24	7.673307484797077e-23
406	ZNF548_M07691_2.00	chr11:287690-287711	1.0	1.4042654220543672e-24	7.673307484797077e-23
504	ZNF548_M07691_2.00	chr15:30991958-30991979	1.0	1.4042654220543672e-24	7.673307484797077e-23
546	ZNF548_M07691_2.00	chr16:23642005-23642026	1.0	1.4042654220543672e-24	7.673307484797077e-23
584	ZNF548_M07691_2.00	chr17:39451632-39451653	-1.0	1.4042654220543672e-24	7.673307484797077e-23
104	ZNF548_M07691_2.00	chr2:99490321-99490342	-1.0	1.4042654220543672e-24	7.673307484797077e-23
148	ZNF548_M07691_2.00	chr3:58237471-58237492	-1.0	1.4042654220543672e-24	7.673307484797077e-23
171	ZNF548_M07691_2.00	chr4:4248164-4248185	1.0	1.4042654220543672e-24	7.673307484797077e-23
197	ZNF548_M07691_2.00	chr5:10632464-10632485	-1.0	1.4042654220543672e-24	7.673307484797077e-23
265	ZNF548_M07691_2.00	chr7:945557-945578	-1.0	1.4042654220543672e-24	7.673307484797077e-23
333	ZNF548_M07691_2.00	chr8:122782734-122782755	-1.0	1.4042654220543672e-24	7.673307484797077e-23
343	ZNF548_M07691_2.00	chr8:143946448-143946469	-1.0	1.4042654220543672e-24	7.673307484797077e-23
328	ZNF548_M07691_2.00	chr8:98117416-98117437	-1.0	1.4042654220543672e-24	7.673307484797077e-23
373	ZNF548_M07691_2.00	chr9:136245777-136245798	1.0	1.4042654220543672e-24	7.673307484797077e-23
22	ZNF549_MA1728.1	chr1:203792815-203792827	-1.0	1.4042654220543672e-24	5.155660192399605e-23
245	ZNF549_MA1728.1	chr22:21630079-21630091	1.0	1.4042654220543672e-24	5.155660192399605e-23
35	ZNF549_MA1728.1	chr2:15915791-15915803	-1.0	1.4042654220543672e-24	5.155660192399605e-23
67	ZNF549_MA1728.1	chr4:184472871-184472883	-1.0	1.4042654220543672e-24	5.155660192399605e-23
91	ZNF549_MA1728.1	chr6:136791995-136792007	1.0	1.4042654220543672e-24	5.155660192399605e-23
101	ZNF549_MA1728.1	chr7:15396260-15396272	-1.0	1.4042654220543672e-24	5.155660192399605e-23
120	ZNF549_MA1728.1	chr8:124044729-124044741	-1.0	1.4042654220543672e-24	5.155660192399605e-23
12	ZNF550_M07772_2.00	chr1:171645983-171646001	1.0	1.4042654220543672e-24	5.308123295365508e-23
183	ZNF550_M07772_2.00	chr22:43436548-43436566	1.0	1.4042654220543672e-24	5.308123295365508e-23
50	ZNF550_M07772_2.00	chr5:43007712-43007730	-1.0	1.4042654220543672e-24	5.308123295365508e-23
61	ZNF550_M07772_2.00	chr6:42166684-42166702	-1.0	1.4042654220543672e-24	5.308123295365508e-23
95	ZNF550_M07772_2.00	chr9:133418260-133418278	1.0	1.4042654220543672e-24	5.308123295365508e-23
52	ZNF552_M07655_2.00	chr10:42866837-42866848	1.0	1.4042654220543672e-24	6.459620941450089e-23
24	ZNF552_M07655_2.00	chr4:184649513-184649524	1.0	1.4042654220543672e-24	6.459620941450089e-23
373	ZNF554_M08341_2.00	chr17:27349475-27349496	1.0	1.4042654220543672e-24	1.1374549918640374e-22
93	ZNF554_M08341_2.00	chr3:113019767-113019788	-1.0	1.4042654220543672e-24	1.1374549918640374e-22
103	ZNF554_M08341_2.00	chr3:182271795-182271816	-1.0	1.4042654220543672e-24	1.1374549918640374e-22
87	ZNF554_M08341_2.00	chr3:46987923-46987944	-1.0	1.4042654220543672e-24	1.1374549918640374e-22
109	ZNF554_M08341_2.00	chr4:4248181-4248202	1.0	1.4042654220543672e-24	1.1374549918640374e-22
223	ZNF554_M08341_2.00	chr8:143929608-143929629	-1.0	1.4042654220543672e-24	1.1374549918640374e-22
68	ZNF555_M07682_2.00	chr3:39287362-39287392	1.0	1.4042654220543672e-24	5.8417441557461685e-22
203	ZNF557_M07582_2.00	chr11:110093279-110093285	-1.0	1.4042654220543672e-24	4.985142248293004e-23
193	ZNF557_M07582_2.00	chr11:64245930-64245936	-1.0	1.4042654220543672e-24	4.985142248293004e-23
224	ZNF557_M07582_2.00	chr13:31927571-31927577	1.0	1.4042654220543672e-24	4.985142248293004e-23
253	ZNF557_M07582_2.00	chr15:71605995-71606001	-1.0	1.4042654220543672e-24	4.985142248293004e-23
6	ZNF557_M07582_2.00	chr1:21345445-21345451	-1.0	1.4042654220543672e-24	4.985142248293004e-23
12	ZNF557_M07582_2.00	chr1:38441150-38441156	1.0	1.4042654220543672e-24	4.985142248293004e-23
37	ZNF557_M07582_2.00	chr2:20015716-20015722	1.0	1.4042654220543672e-24	4.985142248293004e-23
88	ZNF557_M07582_2.00	chr4:52522463-52522469	1.0	1.4042654220543672e-24	4.985142248293004e-23
112	ZNF557_M07582_2.00	chr6:41688600-41688606	1.0	1.4042654220543672e-24	4.985142248293004e-23
155	ZNF557_M07582_2.00	chr8:85582306-85582312	1.0	1.4042654220543672e-24	4.985142248293004e-23
222	ZNF558_M07620_2.00	chr16:58829546-58829573	1.0	1.4042654220543672e-24	7.751545129740106e-23
259	ZNF558_M07620_2.00	chr21:45643137-45643164	-1.0	1.4042654220543672e-24	7.751545129740106e-23
266	ZNF558_M07620_2.00	chr22:31871040-31871067	-1.0	1.4042654220543672e-24	7.751545129740106e-23
105	ZNF558_M07620_2.00	chr7:66415213-66415240	-1.0	1.4042654220543672e-24	7.751545129740106e-23
139	ZNF558_M07620_2.00	chr9:38569638-38569665	1.0	1.4042654220543672e-24	7.751545129740106e-23
27	ZNF561_M07630_2.00	chr15:74375413-74375420	1.0	1.4042654220543672e-24	4.493649350573975e-23
69	ZNF562_M07629_2.00	chr11:75576814-75576831	-1.0	1.4042654220543672e-24	7.793673092401739e-23
20	ZNF562_M07629_2.00	chr3:98779379-98779396	-1.0	1.4042654220543672e-24	7.793673092401739e-23
258	ZNF563_M08368_2.00	chr17:1203607-1203625	1.0	1.4042654220543672e-24	1.1339443283089017e-22
48	ZNF563_M08368_2.00	chr2:69186022-69186040	1.0	1.4042654220543672e-24	1.1339443283089017e-22
88	ZNF563_M08368_2.00	chr4:4248174-4248192	1.0	1.4042654220543672e-24	1.1339443283089017e-22
183	ZNF563_M08368_2.00	chr9:37466454-37466472	-1.0	1.4042654220543672e-24	1.1339443283089017e-22
56	ZNF564_M07770_2.00	chr19:58381142-58381151	1.0	1.4042654220543672e-24	2.902148538912359e-23
26	ZNF564_M07770_2.00	chr8:125412130-125412139	-1.0	1.4042654220543672e-24	2.902148538912359e-23
28	ZNF564_M07770_2.00	chr9:108131545-108131554	1.0	1.4042654220543672e-24	2.902148538912359e-23
130	ZNF565_M07700_2.00	chr18:48935415-48935433	1.0	1.4042654220543672e-24	1.0461777394305037e-22
2	ZNF565_M07700_2.00	chr1:59204031-59204049	-1.0	1.4042654220543672e-24	1.0461777394305037e-22
257	ZNF566_M07677_2.00	chr11:287681-287702	1.0	1.4042654220543672e-24	8.671338981185717e-23
269	ZNF566_M07677_2.00	chr11:69123154-69123175	-1.0	1.4042654220543672e-24	8.671338981185717e-23
294	ZNF566_M07677_2.00	chr12:120496032-120496053	1.0	1.4042654220543672e-24	8.671338981185717e-23
362	ZNF566_M07677_2.00	chr16:85652543-85652564	-1.0	1.4042654220543672e-24	8.671338981185717e-23
368	ZNF566_M07677_2.00	chr17:1203601-1203622	1.0	1.4042654220543672e-24	8.671338981185717e-23
467	ZNF566_M07677_2.00	chr20:63642563-63642584	-1.0	1.4042654220543672e-24	8.671338981185717e-23
69	ZNF566_M07677_2.00	chr2:109146839-109146860	1.0	1.4042654220543672e-24	8.671338981185717e-23
493	ZNF566_M07677_2.00	chrX:155612985-155613006	-1.0	1.4042654220543672e-24	8.671338981185717e-23
433	ZNF567_M07692_2.00	chr13:59583245-59583275	-1.0	1.4042654220543672e-24	9.346166531228511e-23
469	ZNF567_M07692_2.00	chr15:78429578-78429608	-1.0	1.4042654220543672e-24	9.346166531228511e-23
508	ZNF567_M07692_2.00	chr17:49374924-49374954	1.0	1.4042654220543672e-24	9.346166531228511e-23
528	ZNF567_M07692_2.00	chr18:26278607-26278637	1.0	1.4042654220543672e-24	9.346166531228511e-23
571	ZNF567_M07692_2.00	chr21:38834751-38834781	-1.0	1.4042654220543672e-24	9.346166531228511e-23
113	ZNF567_M07692_2.00	chr2:228426648-228426678	-1.0	1.4042654220543672e-24	9.346166531228511e-23
149	ZNF567_M07692_2.00	chr3:159242559-159242589	-1.0	1.4042654220543672e-24	9.346166531228511e-23
170	ZNF567_M07692_2.00	chr4:69239140-69239170	1.0	1.4042654220543672e-24	9.346166531228511e-23
251	ZNF567_M07692_2.00	chr6:157715043-157715073	-1.0	1.4042654220543672e-24	9.346166531228511e-23
380	ZNF570_M07635_2.00	chr16:68745532-68745553	-1.0	1.4042654220543672e-24	1.3284350892634313e-22
382	ZNF570_M07635_2.00	chr16:72999569-72999590	-1.0	1.4042654220543672e-24	1.3284350892634313e-22
415	ZNF570_M07635_2.00	chr18:26278613-26278634	1.0	1.4042654220543672e-24	1.3284350892634313e-22
82	ZNF570_M07635_2.00	chr2:210710455-210710476	1.0	1.4042654220543672e-24	1.3284350892634313e-22
193	ZNF570_M07635_2.00	chr7:12611925-12611946	-1.0	1.4042654220543672e-24	1.3284350892634313e-22
509	ZNF571_M07658_2.00	chr16:3235497-3235512	-1.0	1.4042654220543672e-24	9.497940672804084e-23
555	ZNF571_M07658_2.00	chr17:39451792-39451807	-1.0	1.4042654220543672e-24	9.497940672804084e-23
581	ZNF571_M07658_2.00	chr17:73192841-73192856	-1.0	1.4042654220543672e-24	9.497940672804084e-23
596	ZNF571_M07658_2.00	chr18:9914833-9914848	-1.0	1.4042654220543672e-24	9.497940672804084e-23
1	ZNF571_M07658_2.00	chr1:977045-977060	1.0	1.4042654220543672e-24	9.497940672804084e-23
706	ZNF571_M07658_2.00	chr22:21630083-21630098	1.0	1.4042654220543672e-24	9.497940672804084e-23
713	ZNF571_M07658_2.00	chr22:35350059-35350074	1.0	1.4042654220543672e-24	9.497940672804084e-23
146	ZNF571_M07658_2.00	chr3:126476141-126476156	1.0	1.4042654220543672e-24	9.497940672804084e-23
214	ZNF571_M07658_2.00	chr6:31209740-31209755	-1.0	1.4042654220543672e-24	9.497940672804084e-23
262	ZNF571_M07658_2.00	chr7:33062891-33062906	1.0	1.4042654220543672e-24	9.497940672804084e-23
316	ZNF571_M07658_2.00	chr8:143267575-143267590	1.0	1.4042654220543672e-24	9.497940672804084e-23
197	ZNF573_M07693_2.00	chr15:30991951-30991972	1.0	1.4042654220543672e-24	1.2919241882900178e-22
